simu_idx,session_idx,p_c,lamda
26,7,0.022889428306119473,0.797753296496343
26,8,0.022889429452854715,0.7977532731209487
26,9,0.022889429120611975,0.7977532808131892
27,0,0.10795347698489921,0.17919156413646947
27,1,0.1079536043868858,0.17920506327411087
27,2,0.10795346617383421,0.17918959246187552
27,3,0.10795345850620731,0.17919161200186298
27,4,0.10795349693188358,0.17919795080510373
27,5,0.10795346545954954,0.17919160443878113
27,6,0.10795348993910561,0.17917871027637144
27,7,0.10795344885908507,0.17919168444745723
27,8,0.10795353052633785,0.17919138336315724
27,9,0.10795344463110884,0.17920771875717098
28,0,0.010468717900206278,0.5993052558887985
28,1,0.01048334849782561,0.5988319580726897
28,2,0.01045128770331935,0.5998032515617733
28,3,0.01046871826599994,0.5992898118525793
28,4,0.010468718319755065,0.5992898195578841
28,5,0.010483919377410748,0.5988837659240552
28,6,0.010468717512827914,0.599274632174558
28,7,0.010468717836222049,0.599273468138341
28,8,0.010483228646519386,0.5988814628125247
28,9,0.010468717533409928,0.5993060644317378
29,0,0.047900220728083975,0.8880363892903266
29,1,0.04790019432696415,0.8880487968515068
29,2,0.04790015250517146,0.8880459133758812
29,3,0.047900217095055174,0.8880359296605317
29,4,0.04790021914999706,0.8880359068089646
29,5,0.04790017949384761,0.8880364867250852
29,6,0.047900237930293015,0.8880355994423627
29,7,0.047900232865571886,0.8880419302596574
29,8,0.04790022455594404,0.8880362904791954
29,9,0.04790018472949468,0.8880364545610512
30,0,0.058102488145483064,0.2418429619076832
30,1,0.05810409914854105,0.2418273946761126
30,2,0.05810255632724348,0.2418303333322855
30,3,0.05810250428303083,0.24183080586200012
30,4,0.05810255698731097,0.2418302912291109
30,5,0.05810255739016398,0.24184374209905732
30,6,0.05810256223193112,0.24184126769582998
30,7,0.058102547813040334,0.24183043374293337
30,8,0.05810253802315255,0.24183049670701445
30,9,0.058102182968136434,0.24183300668312588
31,0,0.03718714155731535,0.2009886991097656
31,1,0.03718713757844084,0.20098126095288119
31,2,0.03718712854028283,0.20098964079708026
31,3,0.03718679337996212,0.2009974048868712
31,4,0.03718716518114608,0.200992093905129
31,5,0.03718713103516413,0.20099062936857273
31,6,0.03719380704196394,0.2009798862860489
31,7,0.03718715917783178,0.2009944879534478
31,8,0.03718716464578889,0.20098105267253846
31,9,0.0371871118916882,0.20099613346037054
32,0,0.022611053124143816,0.8479483376169953
32,1,0.022611054872308738,0.8479481800252286
32,2,0.02261103608151872,0.8479374992177673
32,3,0.0226110413897155,0.8479389718982688
32,4,0.022611076960440662,0.8479467574883517
32,5,0.022611054450778784,0.8479483461818844
32,6,0.02261105370404149,0.8479484715388511
32,7,0.022611053143765127,0.8479356697691839
32,8,0.022611066074233563,0.8479476730870894
32,9,0.02261105918213685,0.8479483615861529
33,0,0.06993476229495796,0.637656085792055
33,1,0.06994531207692704,0.6376187043453052
33,2,0.06994541089673703,0.6376221721103379
33,3,0.0699454633301801,0.6376173915999214
33,4,0.06994531643196661,0.6376211726468641
33,5,0.06994534783349976,0.6376186202848388
33,6,0.06994534149054281,0.637620954868901
33,7,0.06994534421026151,0.637624672502578
33,8,0.06994531843944779,0.6376208477719835
33,9,0.06994535077179773,0.6376213209363729
34,0,0.10160592779427118,0.8039739243125767
34,1,0.10160593717029391,0.8039529528075441
34,2,0.10160592528238883,0.8039615369043063
34,3,0.10160595909952287,0.8039560645656273
34,4,0.10160594439039791,0.8039529514673146
34,5,0.10160591799347972,0.8039533787797682
34,6,0.10160606163781032,0.8039522468712449
34,7,0.10160592915181191,0.8039529655097644
34,8,0.10160595755269154,0.8039535715732717
34,9,0.10160605225477758,0.8039573972667421
35,0,0.08097053010751831,0.16264000402704473
35,1,0.08097052472007878,0.16264049244112433
35,2,0.08097052679286297,0.16264001100828981
35,3,0.08097052699523581,0.16264039042790124
35,4,0.08097052541502027,0.16264047275742646
35,5,0.08097052615312249,0.16264026369425996
35,6,0.08097053519893542,0.16263999627808198
35,7,0.08097052676179135,0.16264001159051622
35,8,0.0809705369831067,0.16263998588783163
35,9,0.08097052739196392,0.16264001144950543
36,0,0.002393379071527841,0.4713629018475448
36,1,0.0024005209746578403,0.469976878545417
36,2,0.0024005209292256515,0.4699768781100531
36,3,0.0024005211545539027,0.4699768252708109
36,4,0.002400521253205781,0.4699769626821734
36,5,0.002400520958912483,0.46997687886683215
36,6,0.002400520864245101,0.469976876474339
36,7,0.0024005210199010275,0.46997687618084133
36,8,0.0024005213167576306,0.4699768754999675
36,9,0.002388676266883113,0.4706477776744435
37,0,0.08007408334428011,0.6994400268721512
37,1,0.08007376504144491,0.6994571538673301
37,2,0.08007403783660962,0.6994404091012474
37,3,0.08007404616434577,0.6994404813996574
37,4,0.08007408541161361,0.6994400532808043
37,5,0.08007407403939364,0.6994401348673353
37,6,0.08007394858891834,0.6994538471871329
37,7,0.08007405751560935,0.6994402614866528
37,8,0.08007410629092988,0.6994397931180796
37,9,0.08007408420958043,0.6994400350582103
38,0,0.01700080490410711,0.593138577625903
38,1,0.017000805235369988,0.5931526393090779
38,2,0.01700080525763314,0.5931526390448002
38,3,0.0169934094419346,0.593275598182596
38,4,0.01700080571156563,0.5931526308274438
38,5,0.017000805362807105,0.5931526368972523
38,6,0.017000805707594827,0.5931526309529992
38,7,0.01700080145685168,0.5931527850112993
38,8,0.017000805284450204,0.5931526382775927
38,9,0.01700511712751187,0.5931125187988879
39,0,0.07962422175486628,0.7682510215478784
39,1,0.07962422297058681,0.7682473108581318
39,2,0.07962422109552679,0.7682473306317631
39,3,0.07962408956557586,0.7682484024324
39,4,0.07962420621751776,0.7682584748777651
39,5,0.07962419928331863,0.7682475264280395
39,6,0.07962423953195492,0.7682469189485566
39,7,0.07962421731181399,0.7682515884433013
39,8,0.07962422378009154,0.7682472989238073
39,9,0.07962416293974228,0.7682517029751234
40,0,0.06656999533547146,0.4382507290576611
40,1,0.0665700044854384,0.4382473555962666
40,2,0.06657002239745868,0.43824691867988363
40,3,0.06657000506930891,0.43824706026956495
40,4,0.06657001648449512,0.4382469660032874
40,5,0.0665700220793927,0.4382478370859987
40,6,0.0665700035267143,0.43824707132776564
40,7,0.06656999777550089,0.43825044230543875
40,8,0.06657003020099793,0.4382492027617018
40,9,0.06657000247418274,0.4382511114447397
41,0,0.04641935217475107,0.8080029491533388
41,1,0.04641934472036505,0.8080030598887424
41,2,0.046419350291907545,0.8080029791758077
41,3,0.0464193300225332,0.8080032508075697
41,4,0.046419345441066094,0.808003046940431
41,5,0.04641935362604888,0.8080029285372378
41,6,0.04641934961505802,0.8080029874826455
41,7,0.04641933002529192,0.8080032470387283
41,8,0.04641935026343229,0.8080029795647838
41,9,0.04641936478378637,0.8080027693683001
42,0,0.11558560148569125,0.6574608039023532
42,1,0.11558564264873339,0.6574605183411392
42,2,0.11558570268420569,0.6574600528690019
42,3,0.11558538893215956,0.6574787521663698
42,4,0.11558567208018021,0.65746028937978
42,5,0.11558567097515467,0.6574607472867132
42,6,0.11558567755338106,0.6574602673594391
42,7,0.11558567472172279,0.6574602731512028
42,8,0.11558566518955332,0.6574603263588822
42,9,0.1155856753193597,0.6574611631473607
43,0,0.10515687289314293,0.12532288223411459
43,1,0.10515688035665598,0.12532285648257002
43,2,0.10515687848706827,0.12532286365420334
43,3,0.10515690159943464,0.12532279518107464
43,4,0.10515690091936554,0.12532279615141487
43,5,0.10515690098386839,0.12532279645064148
43,6,0.10515700723243669,0.12532046980377498
43,7,0.10515688022281534,0.12532285710681867
43,8,0.10515689898208272,0.12532280332852175
43,9,0.1051568989086956,0.1253241892540943
44,0,0.09064457343064336,0.9426606201844853
44,1,0.09064419185767843,0.9426494537072672
44,2,0.09064449398163402,0.9426609805959774
44,3,0.0906443243364688,0.9426492116835918
44,4,0.09064464808490554,0.9426599892583558
44,5,0.09064449666707146,0.942660966083466
44,6,0.09064450222003735,0.9426471794568381
44,7,0.09064444452206484,0.9426493565682392
44,8,0.09064424055651438,0.9426475325179225
44,9,0.09064449277135676,0.9426609968851081
45,0,0.1539369433113651,0.8279967107775977
45,1,0.15393703404647202,0.8279947381708428
45,2,0.15393694901849805,0.8279967171530063
45,3,0.1539369516078625,0.827996711778322
45,4,0.15393695107582675,0.8279967168722868
45,5,0.15393694445358372,0.8279967348154391
45,6,0.15393691324184988,0.8279952084848997
45,7,0.15393692120941047,0.8279952147835816
45,8,0.15393678379175427,0.8279972221658901
45,9,0.15393698379432247,0.8279954747314169
46,0,0.0485716898761679,0.26342685106973107
46,1,0.048571681387252034,0.2634269596608228
46,2,0.048571694446893264,0.26341846204047364
46,3,0.04857169466091249,0.2634268191230102
46,4,0.04857169785092386,0.263426797974198
46,5,0.04857167874266674,0.26343705164635095
46,6,0.0485716958708803,0.2634268110357574
46,7,0.04857169476957822,0.2634268149384494
46,8,0.04857168975409338,0.2634268536448764
46,9,0.04857171113779422,0.2634264600888403
47,0,0.09601191240258328,0.0893717381358435
47,1,0.09601062502829519,0.0893859795817869
47,2,0.09601069483785007,0.08938581808556224
47,3,0.09601056807724777,0.08938771443692946
47,4,0.09601061755118612,0.08938599292000225
47,5,0.09601061340852422,0.08938600189036784
47,6,0.09601068488288121,0.08938050432394964
47,7,0.09601081075162272,0.08938547712532458
47,8,0.09601057170931407,0.08938664040783725
47,9,0.09601087946062822,0.08937608197854341
48,0,0.00710748376007982,0.2867657031903116
48,1,0.007107484059195858,0.2867656966665681
48,2,0.007116273301861696,0.2864339159161032
48,3,0.007114830382504859,0.2864569180942851
48,4,0.007107483884741028,0.28676568990358486
48,5,0.007107483836686739,0.28676569241414257
48,6,0.007117339436726232,0.2863426668129266
48,7,0.007107484067577195,0.2867598741030019
48,8,0.007114668395004904,0.2864637598336379
48,9,0.007116828873360277,0.28637395762079754
49,0,0.09643998833397308,0.3201661951602993
49,1,0.09643998252271767,0.32016622178298104
49,2,0.09643998419126816,0.32016621399039474
49,3,0.09643999223299725,0.3201661788947096
49,4,0.09643998391342637,0.3201662153176025
49,5,0.09643999482256166,0.32016616793977953
49,6,0.09643999801997821,0.32016607089210386
49,7,0.09643999502618164,0.320166158783771
49,8,0.09643996101918695,0.3201663321649024
49,9,0.09643999653715853,0.3201661649281517
50,0,0.07036298113877221,0.8804263660976297
50,1,0.0703629794744133,0.8804240629017829
50,2,0.07036300390898637,0.8804249531325108
50,3,0.07036299670757548,0.8804271372644319
50,4,0.07036294480598021,0.8804265505504726
50,5,0.07036297587747448,0.8804096264787689
50,6,0.07036298094005225,0.880424055977301
50,7,0.07036295041425589,0.8804243728153067
50,8,0.07036298237771396,0.8804240260960557
50,9,0.07036295082189332,0.8804243866565625
51,0,0.15423516114435626,0.2531211971996163
51,1,0.15423523059722644,0.253121018310296
51,2,0.15423518525305385,0.25312116909825183
51,3,0.15423518523653565,0.2531211687964859
51,4,0.15423512761224956,0.25312137475084623
51,5,0.1542352052235179,0.25312110473989097
51,6,0.15423525192273527,0.2531209417588915
51,7,0.15423523486311447,0.2531212398885766
51,8,0.1542351857751448,0.25312116806643
51,9,0.15423519905963634,0.25312112289052024
52,0,0.11075007689203313,0.7431607532711122
52,1,0.11075014184332732,0.7431603225237873
52,2,0.11075014184356978,0.7431603225206308
52,3,0.11075014184327399,0.7431603225235969
52,4,0.11075013314341976,0.7431603545574671
52,5,0.11075014600947755,0.7431602877220439
52,6,0.11075014499053412,0.7431603063910337
52,7,0.11075014184454396,0.7431603225154486
52,8,0.11075016793962938,0.7431602077179337
52,9,0.11075014457514072,0.7431598266652849
53,0,0.141308374391063,0.08930978380382877
53,1,0.14130837450158057,0.08930978438477764
53,2,0.14130840742816078,0.08930976541678345
53,3,0.141308383276784,0.0893097334295693
53,4,0.1413082542404494,0.08931827044875719
53,5,0.14130845504293696,0.08930968241855766
53,6,0.14130837873192317,0.08932500478647308
53,7,0.14130836752423795,0.0893250237216656
53,8,0.141306817959178,0.08929632666360483
53,9,0.14130837614339234,0.08931436819365886
54,0,0.02861289520419435,0.9533564371243447
54,1,0.028612876518935453,0.9533567198849957
54,2,0.028612888610427607,0.9533565464561681
54,3,0.028612895187215926,0.9533564292357721
54,4,0.028612895263405592,0.9533564292471352
54,5,0.02861289524921579,0.9533564293039744
54,6,0.028612897613887578,0.953356359591178
54,7,0.028612888128223078,0.9533565241975045
54,8,0.028612901731913144,0.9533566392628257
54,9,0.028612895486098407,0.9533512552094916
55,0,0.0851690230411559,0.6713880316867186
55,1,0.08516902386354033,0.6713880214248317
55,2,0.08516902262554729,0.6713880185177845
55,3,0.08516902125848413,0.6713888371214563
55,4,0.0851690222589399,0.6713880331596372
55,5,0.08516902182726664,0.6713888658437169
55,6,0.08516902141727359,0.6713880247797036
55,7,0.08516910574856049,0.6713889341365741
55,8,0.08516894410019557,0.6713889928420754
55,9,0.08516462032528045,0.6713602477415032
56,0,0.13531186061145767,0.8404736241399151
56,1,0.13531201905426257,0.8404729675172329
56,2,0.13531201788051958,0.8404729815160912
56,3,0.135312024405906,0.8404729540857626
56,4,0.13531197518611185,0.8404725368883454
56,5,0.13531201786811753,0.8404729816108689
56,6,0.13531200874640445,0.8404730597090536
56,7,0.13531211284831124,0.8404758324024947
56,8,0.1353120640875056,0.8404729011741492
56,9,0.1353116903725853,0.8404739136024907
57,0,0.018104243357991552,0.8655463412983273
57,1,0.018104239196600893,0.8655464393043146
57,2,0.018104241310355124,0.865546394860909
57,3,0.01810424132862185,0.8655463932567685
57,4,0.018104242479654812,0.8655463629349179
57,5,0.018104240327654744,0.8655355506449111
57,6,0.01809151441171811,0.8658746479029609
57,7,0.018104244042485694,0.8655463245591604
57,8,0.018104241995188165,0.865546358254764
57,9,0.01810424538502081,0.8655579163764315
58,0,0.09708283400690534,0.008564974897335174
58,1,0.09708281357391328,0.008564926260336064
58,2,0.09708283035521445,0.008564980104486829
58,3,0.09708283510420478,0.008564975246100644
58,4,0.09708283293478465,0.008564992665823303
58,5,0.09708306703919942,0.008560040183547005
58,6,0.09708283287178446,0.008578917542592195
58,7,0.09706900862020405,0.010687548027635383
58,8,0.09708283363791628,0.008564979096448898
58,9,0.0970828360842174,0.00856495535276668
59,0,0.016778423917419558,0.008239182966455427
59,1,0.01677841061485036,0.00823877026818058
59,2,0.016778422084936934,0.008239522054833352
59,3,0.016778421204627098,0.008239199895992077
59,4,0.016778423286240303,0.008239166588246144
59,5,0.016778423283112506,0.008239175335376507
59,6,0.016778421668289092,0.008239555254478111
59,7,0.0167784142868795,0.008238845859317629
59,8,0.016778423290216515,0.008239166472324774
59,9,0.01677842316903425,0.00823917703511317
60,0,0.03177382302059899,0.7303504571513231
60,1,0.03177382324493357,0.7303504534843842
60,2,0.03177382293283001,0.730350458114541
60,3,0.03177382450280936,0.7303504363969898
60,4,0.03177384629264554,0.7303436779826475
60,5,0.03177382337527996,0.730350451716735
60,6,0.031773824674972945,0.7303446060583899
60,7,0.031773822995939616,0.7303504572702049
60,8,0.03177382500111871,0.7303539414166863
60,9,0.03177382384286527,0.7303504446829319
61,0,0.16479324406769105,0.5313000640133522
