simu_idx,session_idx,nu,kappa,omega
34,5,3.249431259995677,0.3833479102498032,-1.9020337847384237
34,6,9.999999999146405,0.08961570508841626,-2.070431248620079
34,7,2.45673825487777,0.18604888829975263,-2.1759396315378963
34,8,9.99994039198622,0.3825724445454375,-4.622551410404601
34,9,9.843162717556778,0.09081469945767813,-1.9792023243437793
35,0,2.888085951614553,0.18794606024143018,-3.8088958847606307
35,1,9.99994039198622,0.7664192031883902,-0.8909550435853477
35,2,0.12219730743130075,0.5783890433695953,-3.569994399933435
35,3,4.921111983464525,0.38814635113760404,-3.558833959993814
35,4,4.802651834231559,0.9167138660245153,-0.04290603589945485
35,5,6.220054112664144,0.7614003532270148,-3.8544826918751163
35,6,3.828375342950402,0.6329659521302984,-2.3763611064750596
35,7,9.99994039198622,0.388146351137604,-0.6197700409032079
35,8,9.999940391986218,0.3880476702988792,-2.716367898481127
35,9,7.8726393104257575,0.7300863468154041,-3.359048804133396
36,0,2.75687078446107,0.2235922644378684,-4.994090990044223
36,1,4.589741115154707,0.38814635113760404,-0.6899912782944249
36,2,8.940339154339522,0.5739882219586523,0.29310665758152776
36,3,9.99994039198622,0.6314244735967163,-0.6727208073880062
36,4,9.999999994320765,0.09638858193845606,-4.79623444524065
36,5,9.99994039198622,0.629996394707183,-0.5253708455068677
36,6,6.006253778556298,0.6348777101838563,-0.03986695806481322
36,7,5.648881585148526,0.9033678013957753,-0.7868941959454703
36,8,9.99994039198622,0.6306287674921202,-0.6408802672731921
36,9,2.731476191910132,0.21657042348666664,-4.999996203437488
37,0,9.391481741274362,0.2449431973124358,-4.25486698675917
37,1,9.99994039198622,0.5568432522960514,-2.3361262543156687
37,2,7.639313620616572,0.6293696875539718,-2.240690449277187
37,3,6.871843421891971,0.3651724973442667,-0.9518575732120966
37,4,2.5958008346193333,0.7661213627062131,-4.301955268406006
37,5,9.99994039198622,0.41509710920517195,-2.4834173326261673
37,6,9.999940391986222,0.38788253817802265,-2.483069724706428
37,7,9.99994039198622,0.5517026693582677,-2.3263235913053353
37,8,3.8136028545325487,0.3884850185856089,-2.129050334676633
37,9,4.068412791012537,0.7662927022752082,-3.3544170462665077
38,0,9.99994039198622,0.6218536488623958,-3.763306203231912
38,1,6.172375163297806,0.38814635113760404,-2.3262379212492643
38,2,3.232098953181242,0.6240014491686713,-3.8240950598885797
38,3,8.88504671918976,0.3912512871045245,-2.3180938406851146
38,4,5.0441478734649685,0.547530356620674,-3.9910794381179957
38,5,2.3913305226992585,0.22612231580255532,-4.229716228326668
38,6,8.038376270103038,0.6218536488623958,-1.0565910344661944
38,7,9.491384148752129,0.10677835120965606,-4.122927412442448
38,8,0.6630671236924115,0.4030174684073664,-4.423325707800052
38,9,9.081031953705239,0.585401121225865,-1.4189933036046747
39,0,7.4183754427802295,0.7212721870265824,-2.3262379212492643
39,1,6.26209201800048,0.14609364047980802,-2.286107636663576
39,2,8.154760100195029,0.6307620506631912,-2.479567403252268
39,3,5.46966621159989,0.131500318239293,-2.0950111082110237
39,4,3.6192971527923685,0.16005894659900302,-2.105722795447727
39,5,6.912695343238997,0.12744218547837757,-2.1915404897949626
39,6,1.9999274559828715,0.38814635113760404,-3.6804239232469023
39,7,2.8605467958522466,0.1781294320356439,-2.097119553066039
39,8,9.99994039198622,0.7631191739983892,-1.9683349992361623
39,9,9.999960103372763,0.6218536488623958,-2.336690138371293
40,0,1.3933594244743355,0.2533835136203022,-2.9459380080001387
40,1,2.298539644606449,0.31597964206160034,-3.608808914201595
40,2,5.278721074261204,0.18194656976215484,-3.120636186410267
